code,title,department,category,tags,au,credit,level,crossRecognition,courseNo,"대체과목
(재수강)",학과(한국어),분류(한국어),과정구분(한국어)
MO.89903,철도기술 특론,MO,GE,특강,0 ,3 ,GR,N,89903 ,,조천식모빌리티대학원,선택(석/박사),석/박사과정
MO.89905,무인자율시스템 특론,MO,GE,특강,0 ,3 ,GR,N,89905 ,,조천식모빌리티대학원,선택(석/박사),석/박사과정
MO.91100,개별연구,MO,RS,특강,0 ,1 ,UG,N,91100 ,"[MO.91100],STP.91100",조천식모빌리티대학원,개별연구,학사과정
MO.91200,개별연구(석사),MO,RS,특강,0 ,0 ,GR,N,91200 ,,조천식모빌리티대학원,개별연구,석/박사과정
MO.92100,논문연구(석사),MO,RS,특강,0 ,0 ,GR,N,92100 ,,조천식모빌리티대학원,논문연구,석/박사과정
MO.92200,논문연구(박사),MO,RS,특강,0 ,0 ,GR,N,92200 ,,조천식모빌리티대학원,논문연구,석/박사과정
MO.93100,세미나(석사),MO,RS,특강,0 ,1 ,GR,N,93100 ,"[MO.93100],GT.93100",조천식모빌리티대학원,세미나,석/박사과정
MO.93200,세미나(박사),MO,RS,특강,0 ,1 ,GR,N,93200 ,"[MO.93200],GT.93200",조천식모빌리티대학원,세미나,석/박사과정
MS.20011,신소재과학개론,MS,BE,,0 ,3 ,UG,N,20011 ,,신소재공학과,기초선택,학사과정
MS.20012,소재열역학의 이해,MS,MR,,0 ,3 ,UG,N,20012 ,,신소재공학과,전공필수,학사과정
MS.20013,결정구조 및 회절,MS,MR,,0 ,3 ,UG,N,20013 ,,신소재공학과,전공필수,학사과정
MS.20014,소재열역학의 응용,MS,ME,,0 ,3 ,UG,N,20014 ,,신소재공학과,전공선택,학사과정
MS.20015,소재의 기계적 특성,MS,ME,,0 ,3 ,UG,N,20015 ,,신소재공학과,전공선택,학사과정
MS.20016,소재의 전기 및 자기적 특성,MS,MR,,0 ,3 ,UG,N,20016 ,,신소재공학과,전공필수,학사과정
MS.20016,소재의 전기 및 자기적 특성,MS,ME,,0 ,3 ,UG,N,20016 ,,신소재공학과,전공선택,학사과정
MS.30010,소재양자화학,MS,ME,,0 ,3 ,UG,N,30010 ,,신소재공학과,전공선택,학사과정
MS.30010,소재양자화학,MS,MR,,0 ,3 ,UG,N,30010 ,,신소재공학과,전공필수,학사과정
MS.30011,상변화와 미세조직,MS,MR,,0 ,3 ,UG,N,30011 ,,신소재공학과,전공필수,학사과정
MS.30021,신소재실험 I,MS,MR,,0 ,3 ,UG,N,30021 ,,신소재공학과,전공필수,학사과정
MS.30022,신소재실험II,MS,MR,,0 ,3 ,UG,N,30022 ,,신소재공학과,전공필수,학사과정
MS.30031,나노소재기술,MS,ME,,0 ,3 ,UG,N,30031 ,,신소재공학과,전공선택,학사과정
MS.30033,무기 소재화학,MS,ME,,0 ,3 ,UG,N,30033 ,"MS.30033,MS.30033",신소재공학과,전공선택,학사과정
MS.30040,고분자소재,MS,ME,,0 ,3 ,UG,N,30040 ,,신소재공학과,전공선택,학사과정
MS.30054,소재전기화학,MS,ME,,0 ,3 ,UG,N,30054 ,,신소재공학과,전공선택,학사과정
MS.30060,소재의 기계적 물성 및 역학,MS,MR,,0 ,3 ,UG,N,30060 ,,신소재공학과,전공필수,학사과정
MS.30060,소재의 기계적 물성 및 역학,MS,ME,,0 ,3 ,UG,N,30060 ,,신소재공학과,전공선택,학사과정
MS.30060,소재역학,MS,ME,,0 ,3 ,UG,N,30060 ,,신소재공학과,전공선택,학사과정
MS.30071,금속소재,MS,ME,,0 ,3 ,UG,N,30071 ,,신소재공학과,전공선택,학사과정
MS.30081,고체물리개론,MS,ME,,0 ,3 ,UG,N,30081 ,,신소재공학과,전공선택,학사과정
MS.40012,재료의 설계 및 제작,MS,ME,,0 ,3 ,UG,Y,40012 ,,신소재공학과,전공선택,학사과정
MS.40014,소재분석,MS,ME,,0 ,3 ,UG,Y,40014 ,MS.40014,신소재공학과,전공선택,학사과정
MS.40015,반도체소자개론,MS,ME,,0 ,3 ,UG,Y,40015 ,,신소재공학과,전공선택,학사과정
MS.40021,세라믹소재,MS,ME,,0 ,3 ,UG,Y,40021 ,,신소재공학과,전공선택,학사과정
MS.40024,회로 및 전자시스템의 이해,MS,ME,,0 ,3 ,UG,Y,40024 ,,신소재공학과,전공선택,학사과정
MS.40025,바이오소재개론,MS,ME,,0 ,3 ,UG,Y,40025 ,,신소재공학과,전공선택,학사과정
MS.40031,나노바이오 소재,MS,ME,,0 ,3 ,UG,Y,40031 ,,신소재공학과,전공선택,학사과정
MS.40035,신소재공학을 위한 응용 수학,MS,ME,,0 ,3 ,UG,Y,40035 ,MS.40035,신소재공학과,전공선택,학사과정
MS.40036,신소재응용을 위한 전자기학,MS,ME,,0 ,3 ,UG,Y,40036 ,MS.40036,신소재공학과,전공선택,학사과정
MS.40042,센서 소재 및 응용,MS,ME,,0 ,3 ,UG,Y,40042 ,MS.40042,신소재공학과,전공선택,학사과정
MS.40061,고급 재료 양자역학 및 인공지능,MS,ME,,0 ,3 ,UG,Y,40061 ,MS.40061,신소재공학과,전공선택,학사과정
MS.40062,고급 재료 양자역학  응용,MS,ME,,0 ,3 ,UG,Y,40062 ,MS.40062,신소재공학과,전공선택,학사과정
MS.40081,반도체 공정,MS,ME,,0 ,3 ,UG,Y,40081 ,,신소재공학과,전공선택,학사과정
MS.49900,신소재특강,MS,ME,특강,0 ,3 ,UG,Y,49900 ,MS.49900,신소재공학과,전공선택,학사과정
MS.50011,열역학과 상평형,MS,MR,,0 ,3 ,GR,Y,50011 ,,신소재공학과,전공필수,석/박사과정
MS.50013,고체의구조및결함,MS,GE,,0 ,3 ,GR,Y,50013 ,,신소재공학과,선택(석/박사),석/박사과정
MS.50014,재료의 기계적 성질,MS,GE,,0 ,3 ,GR,Y,50014 ,,신소재공학과,선택(석/박사),석/박사과정
MS.50016,재료 반응속도론,MS,GE,,0 ,3 ,GR,Y,50016 ,MS.50016,신소재공학과,선택(석/박사),석/박사과정
MS.50023,전자현미경학 및 실험,MS,GE,,0 ,3 ,GR,Y,50023 ,,신소재공학과,선택(석/박사),석/박사과정
MS.50024,재료의 상평형,MS,GE,,0 ,3 ,GR,Y,50024 ,,신소재공학과,선택(석/박사),석/박사과정
MS.50026,반도체 광전기화학,MS,GE,,0 ,3 ,GR,Y,50026 ,,신소재공학과,선택(석/박사),석/박사과정
MS.50027,최신 반도체 재료 및 소자,MS,GE,,0 ,3 ,GR,Y,50027 ,"MS.50027,MS.50027",신소재공학과,선택(석/박사),석/박사과정
MS.50036,박막제조공학,MS,GE,,0 ,3 ,GR,Y,50036 ,,신소재공학과,선택(석/박사),석/박사과정
MS.50041,고체확산현상,MS,GE,,0 ,3 ,GR,Y,50041 ,,신소재공학과,선택(석/박사),석/박사과정
MS.50044,연성소재공학,MS,GE,,0 ,3 ,GR,Y,50044 ,,신소재공학과,선택(석/박사),석/박사과정
MS.50045,헬스케어소재,MS,GE,,0 ,3 ,GR,Y,50045 ,,신소재공학과,선택(석/박사),석/박사과정
MS.50051,파동과 소재,MS,GE,,0 ,3 ,GR,Y,50051 ,,신소재공학과,선택(석/박사),석/박사과정
MS.50072,복합재료,MS,GE,,0 ,3 ,GR,Y,50072 ,,신소재공학과,선택(석/박사),석/박사과정
MS.50090,나노소재공정설계,MS,GE,,0 ,3 ,GR,Y,50090 ,,신소재공학과,선택(석/박사),석/박사과정
MS.50091,차세대 나노팹공학,MS,GE,,0 ,3 ,GR,Y,50091 ,,신소재공학과,선택(석/박사),석/박사과정
MS.50092,무기나노소재,MS,GE,,0 ,3 ,GR,Y,50092 ,,신소재공학과,선택(석/박사),석/박사과정
MS.59900,신소재공학 기초특론,MS,GE,특강,0 ,1 ,GR,Y,59900 ,,신소재공학과,선택(석/박사),석/박사과정
MS.60013,고체물리,MS,GE,,0 ,3 ,GR,N,60013 ,,신소재공학과,선택(석/박사),석/박사과정
MS.60017,고체전기화학,MS,GE,,0 ,3 ,GR,N,60017 ,,신소재공학과,선택(석/박사),석/박사과정
MS.60024,나노구조소재의 광학특성,MS,GE,,0 ,3 ,GR,N,60024 ,,신소재공학과,선택(석/박사),석/박사과정
MS.60025,디스플레이용 박막트랜지스터,MS,GE,,0 ,3 ,GR,N,60025 ,MS.60025,신소재공학과,선택(석/박사),석/박사과정
MS.60026,에너지재료 물성론,MS,GE,,0 ,3 ,GR,N,60026 ,,신소재공학과,선택(석/박사),석/박사과정
MS.60027,차세대 발광 나노소재 및 소자,MS,GE,,0 ,3 ,GR,N,60027 ,MS.60027,신소재공학과,선택(석/박사),석/박사과정
MS.60031,합금설계와 응용,MS,GE,,0 ,3 ,GR,N,60031 ,,신소재공학과,선택(석/박사),석/박사과정
MS.60033,고체화학센서,MS,GE,,0 ,3 ,GR,N,60033 ,,신소재공학과,선택(석/박사),석/박사과정
MS.60035,반도체공정설계,MS,GE,,0 ,3 ,GR,N,60035 ,,신소재공학과,선택(석/박사),석/박사과정
MS.60042,전자패키징기술,MS,GE,,0 ,3 ,GR,N,60042 ,,신소재공학과,선택(석/박사),석/박사과정
MS.60043,소결,MS,GE,,0 ,3 ,GR,N,60043 ,,신소재공학과,선택(석/박사),석/박사과정
MS.60053,재료의미시구조해석,MS,GE,,0 ,3 ,GR,N,60053 ,,신소재공학과,선택(석/박사),석/박사과정
MS.60054,표면과학,MS,GE,,0 ,3 ,GR,N,60054 ,"[MS.60054],CBE.70012",신소재공학과,선택(석/박사),석/박사과정
MS.60057,환경과 재료,MS,GE,,0 ,3 ,GR,N,60057 ,,신소재공학과,선택(석/박사),석/박사과정
MS.60058,이차전지 소재과학,MS,GE,,0 ,3 ,GR,N,60058 ,,신소재공학과,선택(석/박사),석/박사과정
MS.60059,지속가능 재료기술,MS,GE,,0 ,3 ,GR,N,60059 ,"MS.60059,MS.60059",신소재공학과,선택(석/박사),석/박사과정
MS.60060,파괴역학,MS,GE,,0 ,3 ,GR,N,60060 ,,신소재공학과,선택(석/박사),석/박사과정
MS.60062,박막의 기계적성질,MS,GE,,0 ,3 ,GR,N,60062 ,,신소재공학과,선택(석/박사),석/박사과정
MS.60071,재료양자전산모사,MS,GE,,0 ,3 ,GR,N,60071 ,,신소재공학과,선택(석/박사),석/박사과정
MS.60073,광화학 소재,MS,GE,,0 ,3 ,GR,N,60073 ,,신소재공학과,선택(석/박사),석/박사과정
MS.60074,하이드로젤의 이론 및 생명공학 응용,MS,GE,,0 ,3 ,GR,N,60074 ,MS.60074,신소재공학과,선택(석/박사),석/박사과정
MS.60085,자성물리 및 재료,MS,GE,,0 ,3 ,GR,N,60085 ,,신소재공학과,선택(석/박사),석/박사과정
MS.60086,태양전지 소재,MS,GE,,0 ,3 ,GR,N,60086 ,,신소재공학과,선택(석/박사),석/박사과정
MS.69906,신소재공학특론 Ⅰ,MS,GE,특강,0 ,3 ,GR,N,69906 ,MS.69906,신소재공학과,선택(석/박사),석/박사과정
MS.69907,신소재공학특론 Ⅱ,MS,GE,특강,0 ,3 ,GR,N,69907 ,,신소재공학과,선택(석/박사),석/박사과정
MS.69908,신소재공학특론 Ⅲ,MS,GE,특강,0 ,3 ,GR,N,69908 ,MS.69908,신소재공학과,선택(석/박사),석/박사과정
MS.91000,졸업연구,MS,RS,특강,0 ,3 ,UG,N,91000 ,,신소재공학과,졸업연구,학사과정
MS.91100,개별연구,MS,RS,특강,0 ,1 ,UG,N,91100 ,,신소재공학과,개별연구,학사과정
MS.92100,논문연구(석사),MS,RS,특강,0 ,3 ,GR,N,92100 ,,신소재공학과,논문연구,석/박사과정
MS.92200,논문연구(박사),MS,RS,특강,0 ,3 ,GR,N,92200 ,,신소재공학과,논문연구,석/박사과정
MS.93100,세미나(석사),MS,RS,특강,0 ,1 ,GR,N,93100 ,,신소재공학과,세미나,석/박사과정
MS.93200,세미나(박사),MS,RS,특강,0 ,1 ,GR,N,93200 ,,신소재공학과,세미나,석/박사과정
MSB.10001,모든 것의 경영,MSB,BE,,0 ,3 ,UG,N,10001 ,"[BTM.10001],MSB.10001",기술경영학부,기초선택,학사과정
MSB.20000,경영학개론,MSB,MR,,0 ,3 ,UG,N,20000 ,"[BTM.20000],[MSB.20000],HSS.10058,MSB.20000",기술경영학부,전공필수,학사과정
MSB.20001,통계분석론,MSB,ME,,0 ,3 ,UG,N,20001 ,"[BTM.20001],MSB.20001",기술경영학부,전공선택,학사과정
MSB.20004,기술경영개론,MSB,MR,,0 ,3 ,UG,N,20004 ,"[BTM.20004],MSB.20004",기술경영학부,전공필수,학사과정
MSB.20015,미시경제학,MSB,ME,,0 ,3 ,UG,N,20015 ,"[BTM.20010],[ECN.20001],[MSB.20015],ECN.20001,ECN.20001,MSB.20015,MSB.20015,MSB.20015,MSB.40006,TS.20070,TS.20070",기술경영학부,전공선택,학사과정
MSB.20030,회계원리,MSB,ME,,0 ,3 ,UG,N,20030 ,"[BTM.20030],[MSB.20030],MSB.20030,MSB.40020",기술경영학부,전공선택,학사과정
MSB.20035,재무관리,MSB,ME,,0 ,3 ,UG,N,20035 ,"[BTM.20035],[MSB.20035],BAT.20035,MSB.20035",기술경영학부,전공선택,학사과정
MSB.20036,마케팅,MSB,ME,,0 ,3 ,UG,N,20036 ,"[BTM.20036],MSB.20036",기술경영학부,전공선택,학사과정
MSB.20037,경영정보개론,MSB,ME,,0 ,3 ,UG,N,20037 ,"[BTM.20037],[MSB.20037],BAT.20037,MSB.20037",기술경영학부,전공선택,학사과정
MSB.20038,조직행동론,MSB,ME,,0 ,3 ,UG,N,20038 ,"[BTM.20038],MSB.20038",기술경영학부,전공선택,학사과정
MSB.30001,계량경제학,MSB,ME,,0 ,3 ,UG,N,30001 ,"[BTM.30001],ECN.30001,ECN.30001,MSB.30001,MSB.30001",기술경영학부,전공선택,학사과정
MSB.30016,거시경제학,MSB,ME,,0 ,3 ,UG,N,30016 ,"[BTM.20011],[ECN.20002],[MSB.30016],BAT.30016,ECN.20002,ECN.20002,MSB.20002,MSB.30016,MSB.30016,MSB.30016",기술경영학부,전공선택,학사과정
MSB.30036,기술마케팅,MSB,ME,,0 ,3 ,UG,N,30036 ,"[BTM.30036],MSB.30036",기술경영학부,전공선택,학사과정
MSB.30037,정보기술경영,MSB,ME,,0 ,3 ,UG,N,30037 ,"[BTM.30037],MSB.30037",기술경영학부,전공선택,학사과정
MSB.30038,소비자행동론,MSB,ME,,0 ,3 ,UG,N,30038 ,"[BTM.30038],MSB.30038",기술경영학부,전공선택,학사과정
MSB.30041,경영과학론,MSB,ME,,0 ,3 ,UG,N,30041 ,"[BTM.30041],MSB.30041",기술경영학부,전공선택,학사과정
MSB.30043,경영전략론,MSB,ME,,0 ,3 ,UG,N,30043 ,"[BTM.30043],MSB.30043,MSB.30043,TS.30070,TS.30070",기술경영학부,전공선택,학사과정
MSB.30045,혁신경영을 위한 창의성의 이해,MSB,ME,,0 ,3 ,UG,N,30045 ,"[BTM.30045],MSB.30045",기술경영학부,전공선택,학사과정
MSB.30051,기술창업론,MSB,MR,,0 ,3 ,UG,N,30051 ,"[BTM.30051],MSB.30051",기술경영학부,전공필수,학사과정
MSB.30054,생산관리론,MSB,ME,,0 ,3 ,UG,N,30054 ,"[BTM.30054],MSB.30054",기술경영학부,전공선택,학사과정
MSB.30060,R&D프로젝트관리론,MSB,ME,,0 ,3 ,UG,N,30060 ,"[BTM.30060],MSB.30060",기술경영학부,전공선택,학사과정
MSB.30070,기술사업성 분석,MSB,ME,,0 ,3 ,UG,N,30070 ,"[BTM.30070],MSB.30070",기술경영학부,전공선택,학사과정
MSB.40001,기술혁신경영,MSB,ME,,0 ,3 ,UG,Y,40001 ,"[BTM.40001],MSB.40001",기술경영학부,전공선택,학사과정
MSB.40002,국제경제학,MSB,ME,,0 ,3 ,UG,Y,40002 ,"[BTM.40002],ECN.40002,ECN.40002,MSB.40002,MSB.40002",기술경영학부,전공선택,학사과정
MSB.40003,혁신사례,MSB,ME,,0 ,3 ,UG,Y,40003 ,"[BTM.40003],MSB.40003",기술경영학부,전공선택,학사과정
MSB.40008,기술경제학,MSB,ME,,0 ,3 ,UG,Y,40008 ,"[BTM.40008],MSB.40008",기술경영학부,전공선택,학사과정
MSB.40011,투자론,MSB,ME,,0 ,3 ,UG,Y,40011 ,"[BTM.40011],MSB.40011",기술경영학부,전공선택,학사과정
MSB.40013,산업조직론,MSB,ME,,0 ,3 ,UG,Y,40013 ,"[BTM.40013],ECN.40013,ECN.40013,MSB.40013,MSB.40013",기술경영학부,전공선택,학사과정
MSB.40015,게임이론,MSB,ME,,0 ,3 ,UG,Y,40015 ,"[BTM.40015],[MSB.40015],ECN.40015,ECN.40015,MSB.20003,MSB.40015,MSB.40015",기술경영학부,전공선택,학사과정
MSB.40016,미래하이테크 제품개발론,MSB,ME,,0 ,3 ,UG,Y,40016 ,"[BTM.40016],MSB.40016",기술경영학부,전공선택,학사과정
MSB.40021,첨단기술 인적자원관리,MSB,ME,,0 ,3 ,UG,Y,40021 ,"[BTM.40021],MSB.40021",기술경영학부,전공선택,학사과정
MSB.40031,관리회계,MSB,ME,,0 ,3 ,UG,Y,40031 ,"[BTM.40031],MSB.40031",기술경영학부,전공선택,학사과정
MSB.40036,마케팅조사론,MSB,ME,,0 ,3 ,UG,Y,40036 ,"[BTM.40036],MSB.40036",기술경영학부,전공선택,학사과정
MSB.40040,벤처기업관련법과 사례분석,MSB,ME,,0 ,3 ,UG,Y,40040 ,"[BTM.40040],MSB.40040",기술경영학부,전공선택,학사과정
MSB.40041,특허법과 경영,MSB,ME,,0 ,3 ,UG,Y,40041 ,"[BTM.40041],MSB.40041",기술경영학부,전공선택,학사과정
MSB.40046,공급망관리,MSB,ME,,0 ,3 ,UG,Y,40046 ,"[BTM.40046],MSB.40046",기술경영학부,전공선택,학사과정
MSB.40050,기업가정신과 벤처,MSB,ME,,0 ,3 ,UG,Y,40050 ,"[BTM.40050],BTM.40050,EE.40050,MSB.40050,MSB.40050",기술경영학부,전공선택,학사과정
MSB.40051,벤처창업기획과 실제,MSB,ME,,0 ,3 ,UG,Y,40051 ,"[BTM.40051],BTM.40051,EE.40051,MSB.40051,MSB.40051",기술경영학부,전공선택,학사과정
MSB.40052,비즈니스모델,MSB,ME,,0 ,3 ,UG,Y,40052 ,"[BTM.40052],MSB.40052",기술경영학부,전공선택,학사과정
MSB.40053,사회문제 해결을 위한 디지털 제작,MSB,ME,,0 ,3 ,UG,Y,40053 ,"[BTM.40053],MSB.40053",기술경영학부,전공선택,학사과정
MSB.40055,서비스 공학,MSB,ME,,0 ,3 ,UG,Y,40055 ,"[BTM.40055],MSB.40055",기술경영학부,전공선택,학사과정
MSB.40056,지식 비즈니스,MSB,ME,,0 ,3 ,UG,Y,40056 ,"[BTM.40056],MSB.40056",기술경영학부,전공선택,학사과정
MSB.40072,중국 경제발전,MSB,ME,,0 ,3 ,UG,Y,40072 ,"[BTM.40072],MSB.40072",기술경영학부,전공선택,학사과정
MSB.49900,기술경영 특수논제 I,MSB,ME,특강,0 ,3 ,UG,Y,49900 ,,기술경영학부,전공선택,학사과정
MSB.49900,기술경영 특수논제 I,MSB,ME,특강,0 ,3 ,UG,Y,49900 ,MSB.49900,기술경영학부,전공선택,학사과정
MSB.50000,고급경영통계,MSB,GE,,0 ,3 ,GR,N,50000 ,"[BTM.50000],MSB.50000",기술경영학부,선택(석/박사),석/박사과정
MSB.50000,고급경영통계,MSB,MR,,0 ,3 ,GR,N,50000 ,"[BTM.50000],MSB.50000",기술경영학부,전공필수,석/박사과정
MSB.50004,미시경제학,MSB,GE,,0 ,3 ,GR,N,50004 ,"[BTM.50004],MSB.50004",기술경영학부,선택(석/박사),석/박사과정
MSB.50010,혁신경영 및 전략,MSB,MR,,0 ,3 ,GR,N,50010 ,"[BTM.50010],MSB.50010",기술경영학부,전공필수,석/박사과정
MSB.50030,회계원리,MSB,GE,,0 ,3 ,GR,N,50030 ,"[BTM.50030],MSB.50030",기술경영학부,선택(석/박사),석/박사과정
MSB.50035,기술 경영과 기업 재무,MSB,GE,,0 ,3 ,GR,N,50035 ,"[BTM.50035],MSB.50035",기술경영학부,선택(석/박사),석/박사과정
MSB.50035,기업재무관리,MSB,GE,,0 ,3 ,GR,N,50035 ,"[BTM.50035],MSB.50035",기술경영학부,선택(석/박사),석/박사과정
MSB.50036,기술기업 마케팅,MSB,GE,,0 ,3 ,GR,N,50036 ,"[BTM.50036],MSB.50036",기술경영학부,선택(석/박사),석/박사과정
MSB.50036,마케팅관리,MSB,GE,,0 ,3 ,GR,N,50036 ,"[BTM.50036],MSB.50036",기술경영학부,선택(석/박사),석/박사과정
MSB.50037,디지털혁신과 IT경영,MSB,GE,,0 ,3 ,GR,N,50037 ,"[BTM.50037],MSB.50037",기술경영학부,선택(석/박사),석/박사과정
MSB.50037,경영정보론,MSB,GE,,0 ,3 ,GR,N,50037 ,"[BTM.50037],MSB.50037",기술경영학부,선택(석/박사),석/박사과정
MSB.50038,혁신조직관리론,MSB,GE,,0 ,3 ,GR,N,50038 ,"[BTM.50038],[MSB.50038],BME.50072,MSB.50038",기술경영학부,선택(석/박사),석/박사과정
MSB.50038,조직관리론,MSB,GE,,0 ,3 ,GR,N,50038 ,"[BTM.50038],[MSB.50038],BME.50072,MSB.50038",기술경영학부,선택(석/박사),석/박사과정
MSB.50039,기업경영을 위한 인공지능,MSB,GE,,0 ,3 ,GR,N,50039 ,"[BTM.50039],MSB.50039",기술경영학부,선택(석/박사),석/박사과정
MSB.60001,기술경영을 위한 연구방법론,MSB,GE,특강,0 ,3 ,GR,N,60001 ,,기술경영학부,선택(석/박사),석/박사과정
MSB.60013,네트워크경제론,MSB,GE,,0 ,3 ,GR,N,60013 ,"[BTM.60013],MSB.60013",기술경영학부,선택(석/박사),석/박사과정
MSB.60030,관리회계,MSB,GE,,0 ,3 ,GR,N,60030 ,"[BTM.60030],MSB.60030",기술경영학부,선택(석/박사),석/박사과정
MSB.60035,투자론,MSB,GE,,0 ,3 ,GR,N,60035 ,"[BTM.60035],MSB.60035",기술경영학부,선택(석/박사),석/박사과정
MSB.60037,소비자행동과 의사결정론,MSB,GE,,0 ,3 ,GR,N,60037 ,"[BTM.60037],MSB.60037",기술경영학부,선택(석/박사),석/박사과정
MSB.60038,기술혁신 전략경영 이론,MSB,GE,,0 ,3 ,GR,N,60038 ,"[BTM.60038],[MSB.60038],BME.50076,MSB.60038",기술경영학부,선택(석/박사),석/박사과정
MSB.60038,경영전략이론과 응용,MSB,GE,,0 ,3 ,GR,N,60038 ,"[BTM.60038],[MSB.60038],BME.50076,MSB.60038",기술경영학부,선택(석/박사),석/박사과정
MSB.60044,공급망 혁신,MSB,GE,,0 ,3 ,GR,N,60044 ,"[BTM.60044],MSB.60044",기술경영학부,선택(석/박사),석/박사과정
MSB.60044,공급망관리,MSB,GE,,0 ,3 ,GR,N,60044 ,"[BTM.60044],MSB.60044",기술경영학부,선택(석/박사),석/박사과정
MSB.70001,고급계량경제학,MSB,GE,,0 ,3 ,GR,N,70001 ,"[BTM.70001],MSB.70001",기술경영학부,선택(석/박사),석/박사과정
MSB.70002,연구방법론 II,MSB,GE,특강,0 ,3 ,GR,N,70002 ,,기술경영학부,선택(석/박사),석/박사과정
MSB.70003,기술경영을 위한 경영 분석,MSB,GE,,0 ,3 ,GR,N,70003 ,"[BTM.70003],MSB.70003",기술경영학부,선택(석/박사),석/박사과정
MSB.70016,금융시장연구,MSB,GE,특강,0 ,3 ,GR,N,70016 ,,기술경영학부,선택(석/박사),석/박사과정
MSB.70036,고급계량분석,MSB,GE,,0 ,3 ,GR,N,70036 ,"[BTM.70036],MSB.70036",기술경영학부,선택(석/박사),석/박사과정
MSB.70036,고급계량마케팅,MSB,GE,,0 ,3 ,GR,N,70036 ,"[BTM.70036],MSB.70036",기술경영학부,선택(석/박사),석/박사과정
MSB.80030,성과관리논제,MSB,GE,특강,0 ,3 ,GR,N,80030 ,"[BTM.80030],MSB.80030",기술경영학부,선택(석/박사),석/박사과정
MSB.80035,고급 기술 혁신과 재무관리,MSB,GE,,0 ,3 ,GR,N,80035 ,"[BTM.80035],MSB.80035",기술경영학부,선택(석/박사),석/박사과정
MSB.80036,마케팅과학 세미나,MSB,GE,특강,0 ,3 ,GR,N,80036 ,"[BTM.80036],MSB.80036",기술경영학부,선택(석/박사),석/박사과정
MSB.89900,고급 기술경영 특수논제Ⅰ,MSB,GE,특강,0 ,3 ,GR,N,89900 ,,기술경영학부,선택(석/박사),석/박사과정
MSB.91000,졸업연구,MSB,RS,특강,0 ,3 ,UG,N,91000 ,"[BTM.91000],MSB.91000",기술경영학부,졸업연구,학사과정
MSB.91100,개별연구,MSB,RS,특강,0 ,1 ,UG,N,91100 ,"[BTM.91100],MSB.91100",기술경영학부,개별연구,학사과정
MSB.91101,S&T Biz 콜로키움,MSB,RS,,0 ,1 ,UG,N,91101 ,"[BTM.93000],MSB.91101",기술경영학부,개별연구,학사과정
MSB.92100,논문연구(석사),MSB,RS,특강,0 ,0 ,GR,N,92100 ,,기술경영학부,논문연구,석/박사과정
MSB.92200,논문연구(박사),MSB,RS,특강,0 ,0 ,GR,N,92200 ,,기술경영학부,논문연구,석/박사과정
MSB.93001,CEO 세미나,MSB,RS,특강,0 ,1 ,UG,N,93001 ,"[BTM.93001],MSB.93001",기술경영학부,세미나,학사과정
MSB.93100,세미나(석사),MSB,RS,특강,0 ,1 ,GR,N,93100 ,"[BTM.93100],MSB.93100",기술경영학부,세미나,석/박사과정
MSB.93200,세미나(박사),MSB,RS,특강,0 ,1 ,GR,N,93200 ,"[BTM.93200],MSB.93200",기술경영학부,세미나,석/박사과정
MSB.94300,프랙티컴 프로젝트,MSB,RS,,0 ,3 ,UG,N,94300 ,"[BTM.94300],MSB.94300",기술경영학부,현장실습및연구,학사과정
MSE.10001,인체와 질병,MSE,BE,,0 ,3 ,UG,N,10001 ,,의과학대학원,기초선택,학사과정
MSE.50001,의생명생화학,MSE,GE,,0 ,3 ,GR,Y,50001 ,,의과학대학원,선택(석/박사),석/박사과정
MSE.50003,의생명분자세포생물학 I,MSE,GE,,0 ,3 ,GR,Y,50003 ,,의과학대학원,선택(석/박사),석/박사과정
MSE.50004,의생명분자세포생물학 II,MSE,GE,,0 ,3 ,GR,Y,50004 ,,의과학대학원,선택(석/박사),석/박사과정
MSE.50006,의과학개론,MSE,GE,,0 ,3 ,GR,Y,50006 ,,의과학대학원,선택(석/박사),석/박사과정
MSE.50008,세포치료학,MSE,GE,,0 ,3 ,GR,Y,50008 ,,의과학대학원,선택(석/박사),석/박사과정
MSE.50010,실험동물병리학,MSE,GE,,0 ,3 ,GR,Y,50010 ,,의과학대학원,선택(석/박사),석/박사과정
MSE.50012,암 유전체학,MSE,GE,,0 ,3 ,GR,Y,50012 ,MSE.50012,의과학대학원,선택(석/박사),석/박사과정
MSE.50013,치료용 단백질 공학,MSE,GE,,0 ,3 ,GR,Y,50013 ,MSE.50013,의과학대학원,선택(석/박사),석/박사과정
MSE.50014,RNA 생물학,MSE,GE,,0 ,3 ,GR,Y,50014 ,MSE.50014,의과학대학원,선택(석/박사),석/박사과정
MSE.50022,공학자를 위한 기초면역학,MSE,GE,,0 ,3 ,GR,Y,50022 ,"MSE.50022,MSE.50022",의과학대학원,선택(석/박사),석/박사과정
MSE.50024,실험동물학,MSE,GE,,0 ,3 ,GR,Y,50024 ,,의과학대학원,선택(석/박사),석/박사과정
MSE.50029,질병생물학,MSE,GE,,0 ,3 ,GR,Y,50029 ,,의과학대학원,선택(석/박사),석/박사과정
MSE.50031,생물분석기술,MSE,GE,,0 ,3 ,GR,Y,50031 ,,의과학대학원,선택(석/박사),석/박사과정
